term,phonetic,definition,translation,example,tags,rootKey,derivatives,frq,pos,mnemonic
organic,ɒ:'gænik,,"a. 器官的, 有机的, 组织的, 根本的； [医] 器官的, 有生命的, 有机的, 器质的",,cet4,,organics,3070,,
tent,tent,,"n. 帐篷, 帷幕, 住处, 塞条, 塞子； vi. 住帐蓬, 宿营, 暂时居住",,cet4,,tented|tenting|tents,3071,,
strengthen,'streŋθәn,,"vt. 加强, 变坚固； vi. 变强, 股票上涨",,cet4,,strengthened|strengthening|strengthens,3074,,
cow,kau,,"n. 母牛, 母兽； vt. 威胁",,cet4,,cowed|cowing|cows,3078,,
asleep,ә'sli:p,,"a. 睡着的, 长眠的, 麻木的； adv. 熟睡地",,cet4,,,3081,,
nerve,nә:v,,"n. 精神, 勇气, 叶脉, 神经； vt. 鼓起勇气",,cet4,,nerved|nerves|nerving,3083,,
barrel,'bærәl,,n. 桶； vt. 装入桶内,,cet4,,barrelled|barrelling|barrels,3084,,
desperate,'despәrәt,,"a. 不顾一切的, 危急的, 令人绝望的, 极渴望的",,cet4,,,3091,,
loud,laud,,"a. 大声的, 不断的, 喧吵的； adv. 高声地, 大声地",,cet4,,louder|loudest,3094,,
glove,glʌv,,n. 手套； vt. 给...戴手套,,cet4,,gloves|gloving,3095,,
sufficient,sә'fiʃәnt,,"a. 充分的, 足够的； [法] 充分的, 足够的",,cet4,,,3099,,
helicopter,'helikɒptә,,n. 直升机； vt. 由直升机运送,,cet4,,helicoptered|helicoptering|helicopters,3100,,
delay,di'lei,,"n. 耽搁, 迟滞； v. 耽搁, 延迟",,cet4,,delayed|delaying|delays,3105,,
explode,ik'splәud,,"vi. 爆炸, 爆发, 激增； vt. 使爆炸",,cet4,,exploded|explodes|exploding,3106,,
scope,skәup,,"n. 范围, 机会, 广度, 眼界, 观察仪器, 导弹射程； [计] 作用域",,cet4,,scopes,3107,,
stroke,strәuk,,"n. 笔划, 打, 中风, 抚, 摩, 冲程； vt. 划尾桨, 抚, 摩, 划去",,cet4,,stroked|strokes|stroking,3108,,
handful,'hændful,,"n. 少数, 一把, 棘手事",,cet4,,handfuls,3109,,
punishment,'pʌniʃmәnt,,"n. 处罚, 刑罚, 惩罚； [法] 罚, 处罚, 刑罚",,cet4,,punishments,3110,,
badly,'bædli,,"adv. 严重地, 恶劣地, 极度地",,cet4,,,3111,,
horizon,hә'raizәn,,"n. 地平线, 眼界, (天)视地平",,cet4,,horizons,3113,,
prompt,prɒmpt,,"n. 激励, 提示, 提醒物, 提词, 付款期限； a. 迅速的, 敏捷的, 立刻的, 提词员的",,cet4,,prompted|prompter|prompting|prompts,3114,,
van,væn,,"n. 货车, 篷车, 先锋, 前驱, 前卫； vt. 用货车搬运",,cet4,,vans,3115,,
absorb,әb'sɒ:b,,"vt. 吸收, 使全神贯注, 同化, 买进, 理解, 承受, 忍受, 承担； [医] 吸收",,cet4,,absorbed|absorbing|absorbs,3120,,
eager,'i:gә,,"a. 热心的, 渴望的, 热望的",,cet4,,,3123,,
principal,'prinsipәl,,"n. 校长, 首长, 本金, 主犯, 资本, 委托人； a. 主要的, 最重要的, 首要的",,cet4,,principals,3124,,
restriction,ri'strikʃәn,,"n. 限制, 限定, 约束； [计] 限定",,cet4,,restrictions,3127,,
workshop,'wә:kʃɒp,,"n. 工场, 车间, 研讨会； [计] 讨论会; 专题研究组",,cet4,,workshops,3130,,
laboratory,'læbrәtәri,,"n. 实验室, 研究室, 化工厂； [医] 实验室, 检验室, 化验室",,cet4,,laboratories,3132,,
auto,'ɒ:tәu,,"n. 汽车； pref. 表示""自己""、""本身"", 表示""自己的"", 表示""自动的""",,cet4,,autos,3134,,
romantic,rәu'mæntik,,"a. 浪漫的, 风流的, 传奇性的, 夸大的, 空想的, 浪漫派的",,cet4,,romantics,3135,,
cotton,'kɒtn,,"n. 棉花； vi. 和谐, 有好感, 理解",,cet4,,cottoned|cottoning|cottons,3136,,
overlook,.әuvә'luk,,"vt. 俯瞰, 远眺, 没注意到； n. 眺望, 俯瞰到的景色",,cet4,,overlooked|overlooking|overlooks,3139,,
float,flәut,,"n. 漂流物, 浮舟, 漂浮, 浮萍, 彩车； vi. 浮动, 飘动, 散播, 摇摆, 动摇, 浮动",,cet4,,floated|floating|floats,3140,,
undergo,.ʌndә'gәu,,"vt. 遭受, 经历, 忍受； [法] 经受, 经历, 忍受",,cet4,,undergoes|undergoing|undergone|underwent,3141,,
jet,dʒet,,"n. 喷射流, 喷嘴, 煤玉； v. 射出, 迸出, 喷射",,cet4,,jets|jetted|jetting,3144,,
blade,bleid,,"n. 叶片, 刀锋, 刀口, 剑； [医] 页[片], 叶片, 刀片, 刀刃, 刀口",,cet4,,bladed|blades,3148,,
cabin,'kæbin,,"n. 小屋, 客舱； vt. 关在小屋",,cet4,,cabined|cabining|cabins,3152,,
bite,bait,,"n. 咬, 一口； v. 咬, 刺痛, 穿透",,cet4,,bit|bites|biting,3153,,
pitch,pitʃ,,"n. 程度, 坡度, 顶点, 前倾, 倾斜, 投掷, 音高, 螺距, 节距, 摊位, 树脂, 沥青； vt. 投, 掷, 向前倾跌, 扎营, 竭力推销, 为...定调, 定位于, 用沥青涂",,cet4,,pitched|pitches|pitching,3157,,
pine,pain,,"n. 松树, 松木； vi. 消瘦, 憔悴, 痛苦, 怀念, 渴望",,cet4,,pined|pines|pining,3158,,
brilliant,'briljәnt,,"a. 光辉的, 灿烂的, 有才气的； [机] 亮的",,cet4,,brilliants,3159,,
discrimination,dis.krimi'neiʃәn,,"n. 差别, 岐视, 辨别力； [化] 鉴别",,cet4,,discriminations,3167,,
appoint,ә'pɒint,,"vt. 任命, 指定, 下令； [法] 派, 派任, 任命",,cet4,,appointed|appointing|appoints,3172,,
successfully,sәk'sesfjli,,"adv. 成功, 结果良好, 有成就",,cet4,,,3176,,
lemon,'lemәn,,"n. 柠檬, 柠檬树, 柠檬色； [医] 柠檬",,cet4,,lemons,3179,,
wander,'wɒndә,,"vi. 游荡, 漫步, 徘徊, 迷路, 离题, 蜿蜒； vt. 在...漫游",,cet4,,wandered|wandering|wanders,3183,,
naked,'neikid,,"a. 裸体的, 无装饰的, 无保护的, 赤贫的； [医] 裸露的",,cet4,,,3185,,
economics,.i:kә'nɒmiks,,n. 经济学； [经] 经济学,,cet4,,,3186,,
nut,nʌt,,"n. 坚果, 核心, 螺帽； [计] Novell NetWare服务器实用程序",,cet4,,nuts|nutted|nutting,3188,,
extension,ik'stenʃәn,,"n. 延长, 扩充, 范围, 扩展名； a. 伸缩的",,cet4,,extensions,3190,,
shrug,ʃrʌg,,n. 耸肩； v. 耸肩,,cet4,,shrugged|shrugging|shrugs,3191,,
arrival,ә'raivl,,"n. 到达, 抵达, 到达者； [经] 到达, 到达物",,cet4,,arrivals,3194,,
cope,kәup,,"vi. 竞争, 应付； n. 长袍",,cet4,,coped|copes|coping,3198,,
flame,fleim,,"n. 火焰, 火舌, 热情, 光辉； vt. 焚烧, 用火焰给...灭菌, 用火焰传送(信号), 点燃, 激动",,cet4,,flamed|flames|flaming,3199,,
dependent,di'pendәnt,,"n. 依赖他人者； a. 依赖的, 从属的",,cet4,,dependents,3201,,
wound,wu:nd,,"n. 创伤, 伤口, 伤疤, 伤害, 痛苦； vt. 伤害, 损害, 使受伤",,cet4,,pd|wind|wounded|wounding|wounds,3202,,
shower,'ʃauә,,"n. 阵雨, 淋浴, 一阵, 展出者, 显示者； vi. 淋浴, 下阵雨",,cet4,,showered|showering|showers,3204,,
garage,gә'rɑ:ʒ. 'gærɑ:ʒ,,"n. 车库, 汽车修理厂, 机库； vt. 把车送入修车场",,cet4,,garaged|garages|garaging,3208,,
flesh,'fleʃ,,"n. 肉, 肉体, 肉欲, 人性, 亲属, 人类, 众生, 人体； vt. 以肉喂, 激起...的杀戳情绪, 使肥, 赋以血肉",,cet4,,fleshed|fleshes|fleshing,3209,,
collapse,kә'læps,,"n. 崩溃, 倒塌, 虚脱； vi. 倒塌, 崩溃, 瓦解",,cet4,,collapsed|collapses|collapsing,3212,,
furthermore,'fә:ðә'mɒ:,,"adv. 此外, 而且",,cet4,,,3213,,
comedy,'kɒmidi,,"n. 喜剧, 有趣的事情",,cet4,,comedies,3216,,
civilian,si'viljәn,,"n. 平民, 民法专家； a. 平民的, 百姓的, 民用的",,cet4,,civilians,3219,,
weekly,'wi:kli,,"n. 周刊, 周报； a. 每周的, 一周一次的, 周刊的",,cet4,,weeklies,3220,,
grain,grein,,"n. 谷粒, 颗粒, 谷类, 纹理, 本质； v. (使)成谷粒",,cet4,,grained|graining|grains,3222,,
consciousness,'kɒnʃәsnis,,"n. 意识, 知觉, 自觉； [医] (有)意识, 清醒",,cet4,,consciousnesses,3224,,
devote,di'vәut,,"vt. 投入于, 献身",,cet4,,devoted|devotes|devoting,3225,,
measurement,'meʒәdmәnt,,"n. 尺寸, 度量, 度量单位； [计] 度量, 度量单位",,cet4,,measurements,3227,,
province,'prɒvins,,"n. 省, 地方, 职权, 领域； [法] 省, 地方, 领域",,cet4,,provinces,3228,,
ease,i:z,,"n. 安乐, 安逸, 悠闲； vt. 使安乐, 使安心, 减轻, 放松",,cet4,,eased|eases|easing,3229,,
seize,si:z,,"vt. 抓住, 逮捕, 俘获, 没收, 扣押, 掌握； vi. 突然抓住, 利用",,cet4,,seized|seizes|seizing,3230,,
permission,pә'miʃәn,,"n. 许可, 允许； [计] 许可, 认可",,cet4,,permissions,3233,,
wise,waiz,,"a. 明智的, 慎虑的, 聪明的, 博学的, 狡猾的, 机灵的； vi. 知道",,cet4,,wised|wiser|wisest,3234,,
actress,'æktris,,n. 女演员,,cet4,,actresses,3236,,
acid,'æsid,,"n. 酸, 酸类物质, 尖刻, 迷幻药； a. 酸的, 酸性的, 尖刻的, 敏锐的",,cet4,,acids,3238,,
shore,ʃɒ:,,"n. 海岸, 海滨, 斜撑柱； vt. 把...送上岸, 支撑, 支持",,cet4,,shored|shores|shoring,3244,,
repeatedly,ri'pi:tidli,,"adv. 重复地, 再三地",,cet4,,,3245,,
distinguish,dis'tiŋgwiʃ,,"v. 区别, 辨别",,cet4,,distinguished|distinguishes|distinguishing,3246,,
lung,lʌŋ,,"n. 肺, 肺脏, 空地； [医] 肺",,cet4,,lunging|lungs,3247,,
artistic,ɑ:'tistik,,"a. 艺术的, 艺术家的, 富有艺术性的",,cet4,,,3249,,
distinct,dis'tiŋkt,,"a. 清楚的, 显著的, 不同的",,cet4,,,3254,,
impressive,im'presiv,,"a. 给人深刻印象的, 威严的",,cet4,,,3258,,
powder,'paudә,,"n. 粉, 粉末, 火药； vt. 搽粉于, 搽粉, 撒粉, 使成粉末",,cet4,,powdered|powdering|powders,3260,,
ugly,'ʌgli,,"a. 丑陋的, 邪恶的, 险恶的, 不祥的； n. 丑陋的人(或物)",,cet4,,uglier|uglies|ugliest,3262,,
moderate,'mɒdәrәt,,"a. 适度的, 稳健的, 中等的, 节制的； vt. 节制, 减轻, 使缓和",,cet4,,moderated|moderates|moderating,3264,,
persuade,pә'sweid,,"vt. 劝, 使相信, 恳求, 敦促, 说服； vi. 劝服, 被说服",,cet4,,persuaded|persuades|persuading,3265,,
ghost,gәust,,"n. 鬼, 灵魂, 幻影, 一丝, 一点； v. 鬼似地游荡",,cet4,,ghosted|ghosting|ghosts,3266,,
carrier,'kæriә,,"n. 运送者, 邮递员, 带菌者； [计] 载波",,cet4,,carriers,3271,,
frequent,'fri:kwәnt,,"a. 时常发生的, 频繁的, 快速的； vt. 时常来访, 常常聚集, 常与...交往",,cet4,,frequented|frequenting|frequents,3272,,
ban,bæn,,"n. 禁令； vt. 禁止, 取缔",,cet4,,banned|banning|bans,3273,,
awful,'ɒ:ful,,"a. 可怕的, 庄严的, 虔敬的",,cet4,,,3276,,
pet,pet,,"n. 宠物, 受宠爱的人, 宠坏的孩子, 不悦, 生气； a. 宠爱的, 表示亲昵的, 养着观赏的, 特别珍爱的, 格外的",,cet4,,pets|petted|petting,3278,,
rhythm,'riðәm,,"n. 旋律, 节奏, 韵律, 匀称, 张弛节律； [医] 节律",,cet4,,rhythms,3280,,
widespread,'waidspred,,"a. 充分伸展的, 广布的, 普及的, 流传广的",,cet4,,,3282,,
sin,sin,,"n. 罪, 犯罪, 过失, 失礼； v. 犯",,cet4,,sinned|sinning|sins,3285,,
transformation,.trænsfә'meiʃәn,,"n. 变形, 变质, 变化, 改革, 变换； [化] 转化; 变换",,cet4,,transformations,3290,,
everyday,'evri'dei,,"a. 每天的, 日常的, 平常的",,cet4,,,3291,,
turkey,'tә:ki,,"n. 火鸡, 无用的家伙, 土耳其",,cet4,,turkeys,3292,,
headline,'hedlain,,"n. 大标题, 新闻摘要； vt. 为...做标题, 写标题",,cet4,,headlined|headlines|headlining,3293,,
grocery,'grәusәri,,"n. 食品杂货店, 食品杂货业",,cet4,,groceries,3301,,
exhibit,ig'zibit,,"n. 显示, 显现, 展览品, 陈列品, 展览； vt. 展现, 陈列, 展览",,cet4,,exhibited|exhibiting|exhibits,3303,,
mouse,maus,,"n. 老鼠, 胆小羞怯的人, 鼠标； vi. 捕鼠, 窥探",,cet4,,mice|moused|mouses|mousing,3305,,
blanket,'blæŋkit,,"n. 毛毯, 毯子； vt. 掩盖, 覆盖",,cet4,,blanketed|blanketing|blankets,3306,,
margin,'mɑ:dʒin,,"n. 页边的空白, 边缘, 界限, 余裕, 差数, 差额, 保证金； vt. 加边于, 加旁注于",,cet4,,margins,3308,,
rope,rәup,,"n. 绳, 索, 粗绳, 绞索, 决窍； vt. 捆, 缚, 绑, 圈起, 以绳将...系住",,cet4,,roped|ropes|roping,3309,,
concrete,'kɒnkri:t,,"n. 凝结物, 混凝土； a. 具体的, 实在的, 混凝土的",,cet4,,concreted|concretes|concreting,3310,,
chase,tʃeis,,"n. 追求, 狩猎, 追逐； vt. 追捕, 追逐, 雕刻, 在...上镶嵌宝石",,cet4,,chased|chases|chasing,3312,,
recruit,ri'kru:t,,"n. 新兵, 新手, 新会员, 补给品； vt. 恢复, 补充, 充实, 征募",,cet4,,recruited|recruiting|recruits,3314,,
brick,brik,,"n. 砖块, 积木； a. 用砖做的",,cet4,,bricked|bricking|bricks,3315,,
patch,pætʃ,,"n. 片, 补缀, 碎片, 斑, 傻瓜； vt. 补缀, 掩饰, 拼凑, 平息",,cet4,,patched|patches|patching,3316,,
painter,'peintә,,"n. 画家, 油漆匠； [机] 油漆匠, 喷漆匠",,cet4,,painters,3322,,
pie,pai,,"n. 馅饼, 财富, 总额, 贪污受贿, 杂乱, 喜鹊； [计] 饼图",,cet4,,pies,3323,,
sake,seik,,"n. 目的, 缘故, 理由",,cet4,,sakes,3325,,
defeat,di'fi:t,,"n. 败北, 失败； vt. 击败, 使落空",,cet4,,defeated|defeating|defeats,3326,,
gaze,geiz,,"n. 注视, 凝视； vi. 注视, 凝视",,cet4,,gazed|gazes|gazing,3327,,
reinforce,.ri:in'fɒ:s,,"vt. 加强, 增援, 补充； vi. 求援, 得到增援",,cet4,,reinforced|reinforces|reinforcing,3329,,
swear,swєә,,"vt. 发誓, 咒骂, 使宣誓； vi. 发誓, 诅咒",,cet4,,swearing|swears|swore|sworn,3330,,
clue,klu:,,"n. 线索, 暗示； vt. 暗示, 提供线索",,cet4,,clued|clues|cluing,3331,,
slice,slais,,"n. 薄的切片, 一部分, 菜刀； vt. 切成薄片, 切下",,cet4,,sliced|slices|slicing,3333,,
occupation,.ɒkju'peiʃәn,,"n. 职业, 占有, 占有期, 占领, 占领军； [经] 占有, 占用, 职业",,cet4,,occupations,3334,,
confusion,kәn'fju:ʒәn,,"n. 混乱, 混淆, 无秩序； [计] 含混",,cet4,,confusions,3335,,
coal,kәul,,"n. 煤, 木炭； v. 加煤",,cet4,,coaled|coaling|coals,3336,,
collective,kә'leiktiv,,"a. 集体的, 聚集的, 共同的； [医] 集体的, 集合的",,cet4,,collectives,3342,,
dare,dєә,,"n. 挑战, 挑动, 大胆； v. 敢, 胆敢",,cet4,,dared|dares|daring,3348,,
sigh,sai,,"n. 叹息； vi. 叹息, 渴望",,cet4,,sighed|sighing|sighs,3349,,
soccer,'sɒkә,,n. 英式足球,,cet4,,,3353,,
gallery,'gælәri,,"n. 走廊, 最高楼座, 画廊, 收集, 图库； [计] 图库",,cet4,,galleries,3354,,
tunnel,'tʌnl,,"n. 隧道, 地下道； vi. 挖隧道",,cet4,,tunnelled|tunnelling|tunnels,3355,,
grave,greiv,,"n. 墓穴, 坟墓, 终结, 死亡； a. 庄重的, 严肃的, 重大的, 低沉的",,cet4,,graven|graver|graves|gravest|graving,3358,,
lap,læp,,"n. 膝盖, 舔, 一圈, 下摆, 衣兜, 山坳； vi. 重叠, 围住, 轻拍, 舔",,cet4,,lapped|lapping|laps,3359,,
toe,tәu,,"n. 足趾, 趾部, 脚趾； vt. 以趾踏触, 用脚尖走",,cet4,,toed|toeing|toes,3360,,
container,kәn'teinә,,"n. 容器, 集装箱； [化] 集装箱; 贮存箱; 容器(任何一种)",,cet4,,containers,3361,,
virtue,'vә:tju:,,"n. 德行, 美德, 优点, 功效, 效力； [法] 美德, 贞操, 优点",,cet4,,virtues,3362,,
inquiry,in'kwaiәri,,"n. 质询, 探索, 调查, 询盘； [计] 询问; 查询",,cet4,,inquiries,3367,,
surprisingly,,,"adv. 使人惊奇, 出人意外, 惊人, 令人惊讶",,cet4,,,3368,,
highlight,'hailait,,"n. 加亮区, 精彩场面； vt. 加亮, 使显著, 以强光照射, 突出",,cet4,,highlighted|highlighting|highlights,3369,,
indication,.indi'keiʃәn,,"n. 指示, 象征, 暗示； [医] 指示, 指征, 适应征",,cet4,,indications,3371,,
rail,reil,,"n. 横杆, 围栏, 栏杆, 铁轨, 扶手, 秧鸡； vt. 以横木围栏, 给...铺铁轨",,cet4,,railed|railing|rails,3373,,
compose,kәm'pәuz,,"vt. 组成, 写作, 作曲, 使平静； vi. 创作, 排字",,cet4,,composed|composes|composing,3379,,
mess,mes,,"n. 食堂, 伙食, 用膳, 一份食品, 混乱, 乱七八糟, 困境； vt. 将...弄糟, 妨碍, 使紊乱, 使就餐",,cet4,,messed|messes|messing,3381,,
upset,ʌp'set,,"a. 弄翻的, 混乱的, 心烦的； vt. 弄翻, 颠覆, 推翻, 打乱, 使不适, 使心烦",,cet4,,dp|upset|upsets|upsetting,3388,,
remark,ri'mɑ:k,,"n. 评论, 注意； vt. 评论, 注意",,cet4,,remarked|remarking|remarks,3389,,
resign,ri'zain,,"vt. 辞职, 放弃, 使顺从； vi. 辞职, 屈从",,cet4,,resigned|resigning|resigns,3390,,
reward,ri'wɒ:d,,"n. 报酬, 酬谢, 赏金； vt. 奖赏, 酬谢, 给...应有报应",,cet4,,rewarded|rewarding|rewards,3392,,
organ,'ɒ:gәn,,"n. 风琴, 器官, 元件, 机构, 机关； [电] 风琴",,cet4,,organs,3394,,
concerning,kәn'sә:niŋ,,prep. 关于； [法] 关于,,cet4,,concern|i,3395,,
lightly,'laitli,,"adv. 轻轻地, 少许, 不费力地",,cet4,,,3396,,
laughter,'lɑ:ftә,,"n. 笑, 笑声； [医] 笑, 大笑",,cet4,,,3397,,
receiver,ri'si:vә,,"n. 接收器；接受者；收信机；收款员, 接待者",,cet4,,receivers,3401,,
northwest,.nɒ:θ'west,,"n. 西北, 西北方； a. 西北的, 在西北的, 来自西北的",,cet4,,,3403,,
interrupt,.intә'rʌpt,,"vt. 中断, 妨碍, 插嘴； vi. 打断",,cet4,,interrupted|interrupting|interrupts,3407,,
superior,sju:'piәriә,,"n. 长者, 占优势的人, 上级； a. 上级的, 出众的, 高傲的",,cet4,,superiors,3410,,
magic,'mædʒik,,"n. 魔术, 魔法； a. 魔术的, 有魔力的, 不可思议的",,cet4,,magics,3411,,
stem,stem,,"n. 茎, 干, 柄, 船首, 血统, 堵塞物； vt. 摘掉茎, 装柄于, 阻止, 堵住, 逆行",,cet4,,stemmed|stemming|stems,3414,,
hunt,hʌnt,,"n. 狩猎, 追捕, 搜寻, 猎区； vt. 狩猎, 打猎, 搜索",,cet4,,hunted|hunting|hunts,3420,,
jeans,dʒi:nz,,"n. 工装裤, 牛仔裤",,cet4,,jeans|s,3421,,
continuous,kәn'tinjuәs,,"a. 连续的, 继续的, 连续不断的； [计] 连续的",,cet4,,,3422,,
log,lɒg,,"n. 记录, 圆木, 日志, 计程仪； vt. 伐木, 切, 航行",,cet4,,logged|logging|logs,3423,,
echo,'ekәu,,"n. 回声, 回音, 回波； vi. 发回声, 随声附和",,cet4,,echoed|echoes|echoing,3424,,
pill,pil,,"n. 药丸, 弹丸, 屈辱, 胡说； v. 做成药丸, 形成丸状, 服药丸, 挫败, 抢劫",,cet4,,pills,3425,,
compound,kәm'paund,,"n. 混合物, 复合词, 化合物, 院子； a. 复合的, 混合的, 化合的",,cet4,,compounded|compounding|compounds,3428,,
flour,'flauә,,"n. 面粉, 粉沫, 碎粉； [医] 面粉, 麦粉",,cet4,,floured|flouring|flours,3429,,
bare,bєә,,"a. 赤裸的, 缺少的, 无遮蔽的, 坦率的； vt. 使赤裸, 露出",,cet4,,bared|barer|bares|barest|baring,3430,,
integrate,'intigreit,,"vt. 综合, 使完整, 使成整体； vi. 成一体",,cet4,,integrated|integrates|integrating,3431,,
rent,rent,,"n. 租金, 房租, 出租物, 裂缝, 破裂处, 分裂； vt. 租用, 租出",,cet4,,d|rent|rented|renting|rents,3433,,
slope,slәup,,"n. 倾斜, 斜坡, 斜率, 扛枪姿势； vt. 使倾斜, 弄斜, 扛",,cet4,,sloped|slopes|sloping,3434,,
greatly,'greitli,,"adv. 很, 非常",,cet4,,,3436,,
acceptance,әk'septәns,,"n. 接受, 接纳, 承认, 同意, 赞同, 容忍, 相信； [经] 承兑, 认付, (工程)验收",,cet4,,acceptances,3443,,
pump,pʌmp,,"n. 抽水机, 打气筒, 泵, 抽吸； vt. 用唧筒抽水, 打气, 盘问, 倾注, 使疲惫",,cet4,,pumped|pumping|pumps,3444,,
candy,'kændi,,"n. 糖果, 冰糖； vt. 用糖煮, 使结晶为砂糖",,cet4,,candied|candies|candying,3446,,
evil,'i:vl,,"n. 邪恶, 不幸, 罪恶； a. 邪恶的, 不幸的, 有害的, 讨厌的",,cet4,,evils,3447,,
medal,'medl,,"n. 奖牌, 勋章； vt. 授勋予",,cet4,,medals,3451,,
beg,beg,,"v. 乞求, 乞讨, 请求",,cet4,,begged|begging|begs,3452,,
secondary,'sekәndәri,,"a. 中级的, 中等的, 次要的, 第二的, 从属的, 辅助的； [化] 仲(指CH-3...CH(CH-3)-型支链烃基或指二元胺及R-2CHOH型的醇); 第二",,cet4,,secondaries,3455,,
experimental,ik.speri'mentәl,,"a. 实验的, 根据实验的； [医] 实验的",,cet4,,,3457,,
slam,slæm,,"n. 砰然声, 猛然, 猛烈的抨击； vt. 猛然关上, 砰地关上, 猛烈抨击",,cet4,,slammed|slamming|slams,3458,,
melt,melt,,"n. 熔化, 熔化物, 溶解； v. (使)熔化, (使)溶解, (使)消散, (使)变软",,cet4,,melted|melting|melts,3460,,
midnight,'midnait,,"n. 午夜, 子夜, 半夜； a. 午夜的, 半夜的",,cet4,,midnights,3461,,
curve,kә:v,,"n. 曲线, 弯曲, 曲线球； vt. 弯, 使弯曲",,cet4,,curved|curves|curving,3462,,
entitle,in'taitl,,"vt. 给...权利, 取名为, 给予名称, 叫做； [法] 给...权利, 使有资格, 称呼",,cet4,,entitled|entitles|entitling,3465,,
evident,'evidәnt,,"a. 显然的, 明显的",,cet4,,,3466,,
harsh,hɑ:ʃ,,"a. 粗糙的, 刺耳的, 严厉的； [法] 粗糙的, 严厉的, 苛刻的",,cet4,,harsher|harshest,3471,,
corridor,'kɒridɒ:,,"n. 走廊, 回廊, 人口密集地带",,cet4,,corridors,3474,,
greet,gri:t,,"vt. 问候, 致敬, 欢迎, 映入眼帘",,cet4,,greeted|greeting|greets,3475,,
interior,in'tiәriә,,"n. 内部, 内政； a. 内部的, 心灵的, 内地的, 内政的",,cet4,,interiors,3476,,
retail,'ri:teil,,n. 零售； a. 零售的,,cet4,,retailed|retailing|retails,3479,,
snake,sneik,,"n. 蛇, 阴险的人； vi. 曲折行进",,cet4,,snaked|snakes|snaking,3481,,
weakness,'wi:knis,,"n. 虚弱, 薄弱, 弱点； [经] 欲振乏力",,cet4,,weaknesses,3487,,
pig,pig,,"n. 猪, 猪肉, 贪婪的人, 猪一样的人； v. 生小猪, 象猪般地生活",,cet4,,pigged|pigging|pigs,3488,,
