term,phonetic,definition,translation,example,tags,rootKey,derivatives,frq,pos,mnemonic
interrupt,.intә'rʌpt,,"vt. 中断, 妨碍, 插嘴； vi. 打断",,ky,,interrupted|interrupting|interrupts,3407,,
superior,sju:'piәriә,,"n. 长者, 占优势的人, 上级； a. 上级的, 出众的, 高傲的",,ky,,superiors,3410,,
magic,'mædʒik,,"n. 魔术, 魔法； a. 魔术的, 有魔力的, 不可思议的",,ky,,magics,3411,,
stem,stem,,"n. 茎, 干, 柄, 船首, 血统, 堵塞物； vt. 摘掉茎, 装柄于, 阻止, 堵住, 逆行",,ky,,stemmed|stemming|stems,3414,,
rape,reip,,"n. 抢夺, 掠夺, 强奸, 葡萄渣, 芸苔； vt. 掠夺, 抢夺, 强奸",,ky,,raped|rapes|raping,3416,,
counsel,'kaunsәl,,"n. 商议, 忠告, 法律顾问； v. 商议, 劝告",,ky,,counselled|counselling|counsels,3418,,
hunt,hʌnt,,"n. 狩猎, 追捕, 搜寻, 猎区； vt. 狩猎, 打猎, 搜索",,ky,,hunted|hunting|hunts,3420,,
jeans,dʒi:nz,,"n. 工装裤, 牛仔裤",,ky,,jeans|s,3421,,
continuous,kәn'tinjuәs,,"a. 连续的, 继续的, 连续不断的； [计] 连续的",,ky,,,3422,,
log,lɒg,,"n. 记录, 圆木, 日志, 计程仪； vt. 伐木, 切, 航行",,ky,,logged|logging|logs,3423,,
echo,'ekәu,,"n. 回声, 回音, 回波； vi. 发回声, 随声附和",,ky,,echoed|echoes|echoing,3424,,
pill,pil,,"n. 药丸, 弹丸, 屈辱, 胡说； v. 做成药丸, 形成丸状, 服药丸, 挫败, 抢劫",,ky,,pills,3425,,
sculpture,'skʌlptʃә,,"n. 雕刻, 雕塑； vt. 雕刻, 雕塑",,ky,,sculptured|sculptures|sculpturing,3427,,
compound,kәm'paund,,"n. 混合物, 复合词, 化合物, 院子； a. 复合的, 混合的, 化合的",,ky,,compounded|compounding|compounds,3428,,
flour,'flauә,,"n. 面粉, 粉沫, 碎粉； [医] 面粉, 麦粉",,ky,,floured|flouring|flours,3429,,
bare,bєә,,"a. 赤裸的, 缺少的, 无遮蔽的, 坦率的； vt. 使赤裸, 露出",,ky,,bared|barer|bares|barest|baring,3430,,
rent,rent,,"n. 租金, 房租, 出租物, 裂缝, 破裂处, 分裂； vt. 租用, 租出",,ky,,d|rent|rented|renting|rents,3433,,
slope,slәup,,"n. 倾斜, 斜坡, 斜率, 扛枪姿势； vt. 使倾斜, 弄斜, 扛",,ky,,sloped|slopes|sloping,3434,,
subtle,'sʌtl,,"a. 敏锐的, 精细的, 狡猾的, 稀薄的, 灵巧的, 微妙的； [医] 锐敏的; 精细的",,ky,,,3435,,
acceptance,әk'septәns,,"n. 接受, 接纳, 承认, 同意, 赞同, 容忍, 相信； [经] 承兑, 认付, (工程)验收",,ky,,acceptances,3443,,
pump,pʌmp,,"n. 抽水机, 打气筒, 泵, 抽吸； vt. 用唧筒抽水, 打气, 盘问, 倾注, 使疲惫",,ky,,pumped|pumping|pumps,3444,,
candy,'kændi,,"n. 糖果, 冰糖； vt. 用糖煮, 使结晶为砂糖",,ky,,candied|candies|candying,3446,,
evil,'i:vl,,"n. 邪恶, 不幸, 罪恶； a. 邪恶的, 不幸的, 有害的, 讨厌的",,ky,,evils,3447,,
medal,'medl,,"n. 奖牌, 勋章； vt. 授勋予",,ky,,medals,3451,,
beg,beg,,"v. 乞求, 乞讨, 请求",,ky,,begged|begging|begs,3452,,
secondary,'sekәndәri,,"a. 中级的, 中等的, 次要的, 第二的, 从属的, 辅助的； [化] 仲(指CH-3...CH(CH-3)-型支链烃基或指二元胺及R-2CHOH型的醇); 第二",,ky,,secondaries,3455,,
experimental,ik.speri'mentәl,,"a. 实验的, 根据实验的； [医] 实验的",,ky,,,3457,,
slam,slæm,,"n. 砰然声, 猛然, 猛烈的抨击； vt. 猛然关上, 砰地关上, 猛烈抨击",,ky,,slammed|slamming|slams,3458,,
melt,melt,,"n. 熔化, 熔化物, 溶解； v. (使)熔化, (使)溶解, (使)消散, (使)变软",,ky,,melted|melting|melts,3460,,
curve,kә:v,,"n. 曲线, 弯曲, 曲线球； vt. 弯, 使弯曲",,ky,,curved|curves|curving,3462,,
entitle,in'taitl,,"vt. 给...权利, 取名为, 给予名称, 叫做； [法] 给...权利, 使有资格, 称呼",,ky,,entitled|entitles|entitling,3465,,
evident,'evidәnt,,"a. 显然的, 明显的",,ky,,,3466,,
essence,'esns,,"n. 实质, 本质, 香精； [化] 香精",,ky,,essences,3468,,
harsh,hɑ:ʃ,,"a. 粗糙的, 刺耳的, 严厉的； [法] 粗糙的, 严厉的, 苛刻的",,ky,,harsher|harshest,3471,,
corridor,'kɒridɒ:,,"n. 走廊, 回廊, 人口密集地带",,ky,,corridors,3474,,
greet,gri:t,,"vt. 问候, 致敬, 欢迎, 映入眼帘",,ky,,greeted|greeting|greets,3475,,
retail,'ri:teil,,n. 零售； a. 零售的,,ky,,retailed|retailing|retails,3479,,
snake,sneik,,"n. 蛇, 阴险的人； vi. 曲折行进",,ky,,snaked|snakes|snaking,3481,,
pig,pig,,"n. 猪, 猪肉, 贪婪的人, 猪一样的人； v. 生小猪, 象猪般地生活",,ky,,pigged|pigging|pigs,3488,,
classical,'klæsikl,,"a. 古典的, 正统派的, 经典的； [医] 古典的; 标准的, 典型的",,ky,,classicals,3489,,
unemployment,.ʌnim'plɒimәnt,,"n. 失业, 失业人数； [经] 失业",,ky,,,3492,,
fold,fәuld,,"n. 折层, 折, 羊栏, 折痕, 信徒； vt. 折叠, 包, 合拢, 交迭",,ky,,folded|folding|folds,3493,,
rumor,'ru:mә,,"n. 谣言, 传闻； vt. 谣传",,ky,,rumored|rumoring|rumors,3498,,
flash,flæʃ,,"n. 闪光, 闪现, 一瞬间； vi. 闪光, 闪现, 反射",,ky,,flashed|flasher|flashes|flashing,3500,,
humanity,hju:'mæniti,,"n. 人性, 人类, 博爱",,ky,,,3501,,
reliable,ri'laiәbl,,"a. 可靠的, 可信赖的； [法] 可靠的, 可信赖的, 确实的",,ky,,,3504,,
excitement,ik'saitmәnt,,"n. 刺激, 兴奋； [医] 兴奋, 激动",,ky,,excitements,3506,,
elbow,'elbәu,,"n. 手肘, 弯头, 扶手； v. 用手肘推开, 推挤",,ky,,elbowed|elbowing|elbows,3512,,
deadly,'dedli,,"a. 致命的, 致死的； adv. 非常, 如死一般地",,ky,,deadlier|deadliest,3513,,
monthly,'mʌnθli,,"n. 月刊； a. 每月的, 每月一次的",,ky,,monthlies,3520,,
duck,dʌk,,"n. 鸭子； vi. 没入水中, 闪避",,ky,,ducked|ducking|ducks,3521,,
dose,dәus,,"n. 剂量, 服用量； vt. 给药, (用药)医治",,ky,,dosed|doses|dosing,3523,,
initiate,i'niʃieit,,"n. 入会, 开始； a. 新加入的",,ky,,initiated|initiates|initiating,3524,,
plead,pli:d,,"vi. 辩护, 恳求； vt. 为...辩护, 提出...借口, 托称, 恳求",,ky,,pleaded|pleading|pleads,3525,,
sandwich,'sændwitʃ,,"n. 三明治, 夹心面包, 夹层板； vt. 插入, 夹入, 把...制成三明治",,ky,,sandwiched|sandwiches|sandwiching,3529,,
trunk,trʌŋk,,"n. 树干, 干线, 躯干, 主干, 象鼻, 箱子； vt. 把...放入旅行箱内",,ky,,trunking|trunks,3533,,
swallow,'swɒlәu,,"n. 燕子, 吞咽, 喉； vt. 咽, 淹没, 吞没, 耗尽, 轻信, 忍受, 抑制",,ky,,swallowed|swallowing|swallows,3535,,
trap,træp,,"n. 圈套, 陷阱, 诡计, 存水弯； vi. 设圈套, 设陷阱",,ky,,trapped|trapping|traps,3538,,
cloth,klɒ:θ. klɒθ,,"n. 布料, 织品, 布； [建] 布",,ky,,cloths,3540,,
seemingly,'si:miŋli,,"adv. 看来似乎, 表面上看来",,ky,,,3541,,
lens,lenz,,"n. 透镜, 镜头, 镜片, 晶状体； vt. 给...摄影",,ky,,,3544,,
enforce,in'fɒ:s,,"vt. 强迫, 执行, 坚持； [经] 予以强制执行",,ky,,enforced|enforces|enforcing,3545,,
companion,kәm'pænjәn,,"n. 朋友, 陪伴, 指南, 升降口围罩； vt. 陪伴",,ky,,companioned|companioning|companions,3547,,
plain,plein,,"n. 平原, 草原, 朴实无华的东西, 无格式； a. 简单的, 明白的, 平常的, 不好看的, 朴素的, 清晰的, 普通的, 平坦的, 十足的",,ky,,plained|plainer|plainest|plaining|plains,3549,,
fraud,frɒ:d,,"n. 欺骗, 欺诈, 诡计, 骗子； [经] 欺诈, 舞弊, 骗子",,ky,,frauds,3551,,
contend,kәn'tend,,"vi. 奋斗, 斗争, 竞争； vt. 为...斗争",,ky,,contended|contending|contends,3552,,
array,ә'rei,,"n. 排列, 衣服, 大批, 军队； vt. 布署, 打扮, 排列",,ky,,arrayed|arraying|arrays,3554,,
nail,neil,,"n. 钉子, 指甲； vt. 用钉钉牢, 使固定, 截住, 揭露",,ky,,nailed|nailing|nails,3556,,
assemble,ә'sembl,,"vt. 集合, 收集, 装配； vi. 集合",,ky,,assembled|assembles|assembling,3557,,
rat,ræt,,"n. 鼠, 卑鄙的人, 破坏者, 变节者； vi. 捕鼠, 变节",,ky,,rats|ratted|ratting,3558,,
burst,bә:st,,"n. 破裂, 突发, 爆发； v. 爆裂, 突发, 充满",,ky,,burst|bursting|bursts|pd,3560,,
inevitable,in'evitәbl,,"a. 不可避免的, 必然的； [法] 不可避免的, 无法规避的, 必然的",,ky,,,3561,,
cave,keiv,,"n. 洞, 穴； vi. 凹陷, 塌落",,ky,,caved|caves|caving,3562,,
southwest,sauθ'west,,"n. 西南, 西南方, 西南地区； a. 西南的, 来自西南方的",,ky,,,3564,,
unexpected,.ʌnik'spektid,,"a. 料想不到的, 突然的, 意外的； [法] 不能预料的, 意外的",,ky,,d|unexpect,3567,,
overwhelming,.әuvә'hwelmiŋ,,"a. 压倒性的, 无法抵抗的",,ky,,i|overwhelm,3571,,
rip,rip,,"n. 裂痕, 破绽, 拉裂, 浪子, 巨浪； vi. 被拉开, 裂开, 猛冲",,ky,,ripped|ripping|rips,3572,,
herb,hә:b,,"n. 药草, 香草； [医] 草, 草本, 草药",,ky,,herbs,3573,,
crystal,'kristl,,"n. 水晶, 水晶装饰品, 结晶； a. 水晶的, 水晶一样的, 透明的",,ky,,crystals,3574,,
recession,ri'seʃәn,,"n. 后退, 凹处, 衰退, 归还； [医] 退缩",,ky,,recessions,3576,,
bitter,'bitә,,"a. 苦的, 痛苦的, 怀恨的； adv. 刺骨",,ky,,bittered|bittering|bitters,3580,,
flood,flʌd,,"n. 洪水, 大量之水, 涨潮； vt. 淹没, 使泛滥, 注满",,ky,,flooded|flooding|floods,3582,,
ownership,'әunәʃip,,"n. 所有权, 物主身份； [经] 所有权, 所有制",,ky,,ownerships,3585,,
nightmare,'naitmєә,,"n. 梦魇, 恶梦, 可怕的事物(或情景、人物)； [医] 梦魇, 恶梦",,ky,,nightmares,3586,,
forgive,fә'giv,,"vt. 原谅, 宽恕, 免除； [法] 免除, 宽恕, 原谅",,ky,,forgave|forgiven|forgives|forgiving,3595,,
basement,'beismәnt,,"n. 地下室, 墙脚； [化] 地下室",,ky,,basements,3598,,
drift,drift,,"n. 漂流物, 漂流, 动向； v. (使)漂流",,ky,,drifted|drifting|drifts,3599,,
drain,drein,,"n. 排水沟, 消耗, 排水； vt. 排出, 喝光, 耗尽",,ky,,drained|draining|drains,3601,,
maximum,'mæksimәn,,"n. 极点, 最大量, 极大； a. 最高的, 最大的, 最大极限的",,ky,,maxima,3603,,
mud,mʌd,,"n. 泥, 诽谤； vt. 弄脏",,ky,,mudded|mudding|muds,3610,,
infrastructure,'infrәstrʌktʃә,,"n. 基础结构, 基础设施； [经] 基础设施",,ky,,infrastructures,3613,,
outdoor,'autdɒ:,,"a. 户外的, 屋外的, 露天的",,ky,,,3614,,
temple,templ,,"n. 圣堂, 庙宇, 教堂, 礼拜堂, 太阳穴, 鬓角； [医] 颞颥, 颞部",,ky,,temples,3616,,
broadcast,'brɒ:dkæst,,"n. 广播, 传播； a. 广播的",,ky,,broadcast|broadcasting|broadcasts|dp,3617,,
suck,sʌk,,"vt. 吸, 吮, 吸入, 吮吸, 吸收； vi. 吸, 吸奶",,ky,,sucked|sucking|sucks,3618,,
random,'rændәm,,"n. 随意, 随机； a. 任意的, 随便的, 胡乱的, 随机的",,ky,,,3619,,
leap,li:p,,"n. 跳跃, 剧增, 急变, 被越过之物； vi. 跳跃, 突然经过",,ky,,leaping|leaps|leapt,3621,,
curtain,'kә:tәn,,"n. 帐, 幕, 窗帘； vt. 装帘子于, 遮蔽",,ky,,curtained|curtaining|curtains,3622,,
wrist,rist,,"n. 手腕, 腕关节； [医] 腕",,ky,,wrists,3624,,
pond,pɒnd,,n. 池塘； v. 筑成池塘,,ky,,ponds,3626,,
guilt,gilt,,"n. 罪行, 内疚； [法] 罪, 犯罪, 罪行",,ky,,guilts,3628,,
cattle,kætl,,"n. 牛, 家畜； [法] 家畜",,ky,,cattle|s,3629,,
weird,wiәd,,"a. 怪异的, 超自然的, 不可思议的； n. 命运, 预言, 符咒",,ky,,,3632,,
minimum,'minimәm,,"a. 最小的, 最低的； n. 最小值",,ky,,minima,3633,,
dump,dʌmp,,"n. 垃圾场； vt. 倾倒, 倾销",,ky,,dumped|dumping|dumps,3636,,
database,'deitәbeis,,n. 数据库； [计] 数据库,,ky,,databases,3638,,
hence,hens,,"adv. 因此, 从此",,ky,,,3639,,
limb,lim,,"n. 四肢, 枝干, 翼, 边缘； vt. 切断...之手足",,ky,,limbed|limbs,3643,,
ideology,.aidi'ɒlәdʒi,,"n. 思想体系, 意识形态, 观念学, 空论； [医] 观念学, 观念形态",,ky,,ideologies,3644,,
tune,tju:n,,"n. 歌曲, 主旋律, 心情, 声调, 和谐, 一致, 语调, 程度； vt. 为...调音, 调整, 调谐, 使一致",,ky,,tuned|tunes|tuning,3646,,
railroad,'reilrәud,,"n. 铁路, 铁路公司； vt. 铺设铁路, 用铁路运输",,ky,,railroaded|railroading|railroads,3649,,
harm,hɑ:m,,"n. 伤害, 害处； vt. 伤害, 损害",,ky,,harmed|harming|harms,3651,,
horn,hɒ:n,,"n. 角, 角质, 喇叭, 号角； a. 角制的",,ky,,horned|horning|horns,3653,,
peaceful,'pi:sful,,"a. 平静的, 和平的, 和平时期的, 爱好和平的, 喜爱安静的； [法] 和平的, 爱好和平的, 和平时期的",,ky,,,3655,,
replacement,ri'pleismәnt,,"n. 归还, 更换, 代替者； [医] 复位, 置换",,ky,,replacements,3656,,
innovation,.inәu'veiʃәn,,"n. 改革, 创新； [法] 创新, 改革, 刷新",,ky,,innovations,3657,,
guitar,gi'tɑ:,,n. 吉他,,ky,,guitars,3658,,
strain,strein,,"n. 紧张, 拉紧, 张力, 过劳, 扭伤, 血缘, 种, 族, 气质, 曲调, 旋律, 口吻； vt. 使劳累, 拉紧, 过分使用, 扭伤, 滥用, 曲解, 滤",,ky,,strained|straining|strains,3659,,
behave,bi'heiv,,"vi. 举止端正, 行为规矩； vt. 检点(自己的)行为, 使表现好",,ky,,behaved|behaves|behaving,3660,,
administer,әd'ministә,,"vt. 管理, 料理, 执行； vi. 执行遗产管理人的职责, 给予帮助",,ky,,administered|administering|administers,3661,,
pad,pæd,,"n. 填补, 衬垫, 印色盒, 路； vt. 填补, 走, 夸大",,ky,,padded|padding|pads,3664,,
transmission,træns'miʃәn,,"n. 传输, 传送, 变速器； [计] 传输",,ky,,transmissions,3665,,
trigger,'trigә,,"n. 触发器, 扳机； vt. 触发, 发射, 引起",,ky,,triggered|triggering|triggers,3666,,
await,ә'weit,,vt. 等候； vi. 等待着,,ky,,awaited|awaiting|awaits,3669,,
spill,spil,,"n. 溢出, 溅出, 摔下, 溢出量, 木片, 小塞子； vt. 使溢出, 使散落, 洒, 使流出, 倒出, 使摔下",,ky,,spilled|spilling|spills,3671,,
colony,'kɒlәni,,"n. 殖民地, 移民队； [医] 菌(集)落, 菌丛; 移民区",,ky,,colonies,3673,,
virtual,'vә:tʃuәl,,"a. 实际上起作用的, 虚的, 实质的, 有效的, 事实上生效的； [计] 虚拟",,ky,,,3675,,
convict,kәn'vikt,,"n. 囚犯, 罪犯； vt. 宣告有罪, 使知罪",,ky,,convicted|convicting|convicts,3678,,
towel,'tauәl,,"n. 手巾, 毛巾； v. 擦干身子",,ky,,towelled|towelling|towels,3682,,
prize,praiz,,"n. 奖赏, 奖金, 奖品, 战利品, 捕获； a. 得奖的",,ky,,prized|prizes|prizing,3686,,
boost,bu:st,,"n. 推进, 吹捧； vt. 推进, 提高, 宣扬, 促进",,ky,,boosted|boosting|boosts,3691,,
bat,bæt,,"n. 蝙蝠, 球棒； v. 用球棒打, 眨眼",,ky,,bats|batted|batting,3692,,
alarm,ә'lɑ:m,,"n. 惊恐, 警报, 警钟； vt. 使惊恐, 警告",,ky,,alarmed|alarming|alarms,3693,,
grip,grip,,"n. 紧握, 柄, 握力, 握手方式, 手提包, 掌握, 支配, 控制； vt. 抓紧, 抱住, 吸住, 掌握",,ky,,gripped|gripping|grips,3694,,
sweat,swet,,"n. 汗, 汗水, 水珠, 焦急； vi. 出汗, 渗出, 冒出水气, 结水珠, 烦恼, 懊恼",,ky,,sweated|sweating|sweats,3696,,
undermine,.ʌndә'main,,"vt. 在...下面挖, 渐渐破坏, 暗地里破坏； [法] 暗中破坏, 以阴谋中伤伤害",,ky,,undermined|undermines|undermining,3697,,
outer,'autә,,"a. 外部的, 外面的, 在外的, 远离中心的； [机] 外部的, 外面的, 外侧的",,ky,,outers,3698,,
drunk,drʌŋk,,a. 喝醉了的； drink的过去式,,ky,,dp|drink|drunk|drunker|drunks,3701,,
ballot,'bælәt,,"n. 投票, 投票用纸, 抽签； vi. 投票, 抽签",,ky,,balloted|balloting|ballots,3706,,
web,web,,"n. 网, 蛛丝, 蹼, 织物, 圈套, 卷筒纸； vi. 结网, 形成网",,ky,,webbed|webbing|webs,3706,,
southeast,sauθ'i:st,,"n. 东南, 东南地区； a. 东南的, 向东南的, 来自东南的",,ky,,,3708,,
wherever,hwєәr'evә,,adv. 无论哪里,,ky,,,3710,,
govern,'gʌvәn,,"v. 统治, 支配, 管理",,ky,,governed|governing|governs,3711,,
enthusiasm,in'θju:ziæzәm,,"n. 巨大的热情, 热心",,ky,,enthusiasms,3716,,
accommodate,ә'kɒmәdeit,,"vt. 使适应, 调和, 通融, 容纳, 向...提供； vi. 适应",,ky,,accommodated|accommodates|accommodating,3717,,
injure,'indʒә,,"vt. 伤害, 损害, 使受冤屈； [医] 损伤",,ky,,injured|injures|injuring,3721,,
chaos,'keiɒs,,"n. 大混乱, 混沌； [化] 混沌; 浑沌",,ky,,,3727,,
mechanical,mi'kænikәl,,"a. 机械的, 机械性的, 力学的； [医] 机械的, 力学的",,ky,,mechanicals,3729,,
canvas,'kænvәs,,"n. 帆布, 画布, 油画； [化] 帆布",,ky,,canvases|canvassed|canvassing,3732,,
lobby,'lɒbi,,"n. 大厅, 休息室, 游说议员者； vi. 游说议员, 游说",,ky,,lobbied|lobbies|lobbying,3736,,
trait,treit,,"n. 特征, 特性, 一笔, 少许",,ky,,traits,3737,,
beam,bi:m,,"n. 横梁, 杆, 光线, 容光焕发； vi. 用梁支承, 微笑, 射出光线",,ky,,beamed|beaming|beams,3741,,
genuine,'dʒenjuin,,"a. 真正的, 真实的, 诚恳的； [医] 真性的",,ky,,,3747,,
thumb,θʌm,,"n. 拇指； vt. 以拇指拨弄, 笨拙地摆弄, 用拇指翻旧, 迅速翻阅, 作搭车手势",,ky,,thumbed|thumbing|thumbs,3748,,
unity,'ju:niti,,"n. 一致, 联合, 单一(性), 个体； [经] 统一",,ky,,unities,3749,,
bureau,'bjuәrәu,,"n. 局, 办公处； [经] 局, 司, 处",,ky,,bureaux,3753,,
exclusive,ik'sklu:siv,,"a. 排外的, 独占的, 唯一的； [计] 独占的",,ky,,exclusives,3753,,
scatter,'skætә,,"n. 消散, 分散, 散播, 散射, 散布, 酒馆； vi. 散布, 散播, 消散",,ky,,scattered|scattering|scatters,3754,,
fork,fɒ:k,,"n. 叉子, 叉状物, 分岔； vi. 分支, 分歧",,ky,,forked|forking|forks,3758,,
twist,twist,,"n. 一扭, 扭曲, 曲折, 歪曲, 螺旋状, 新手法； vt. 拧, 扭, 捻, 编织, 使扭转, 缠绕, 盘绕, 歪曲, 使转动, 使苦恼, 使混乱, 使旋转",,ky,,twisted|twisting|twists,3759,,
suspicion,sә'spiʃәn,,"n. 怀疑, 觉察, 嫌疑； [法] 怀疑, 疑心, 嫌疑",,ky,,suspicions,3762,,
residence,'rezidәns,,"n. 住宅, 居留, 驻扎, 居住期间； [医] 住房",,ky,,residences,3766,,
shame,ʃeim,,"n. 羞耻, 羞愧, 耻辱； vt. 使羞愧, 侮辱",,ky,,shamed|shames|shaming,3767,,
pleasant,'pleznt,,"a. 愉快的, 可爱的, 活泼的, 亲切的",,ky,,pleasanter|pleasantest,3772,,
spouse,spauz,,n. 配偶,,ky,,spouses,3777,,
theoretical,θiә'retikәl,,"a. 理论的, 理论上的, 假设的, 推理的； [计] 理论的",,ky,,,3781,,
delicate,'delikәt,,"a. 细致优雅的, 微妙的, 美味的； [医] 柔弱的",,ky,,,3787,,
hook,huk,,"n. 钩, 钩状, 镰刀, 陷阱； vt. 挂...于钩上, 钩住, 引上钩, 偷窃",,ky,,hooked|hooking|hooks,3791,,
detective,di'tektiv,,n. 侦探； a. 侦探的,,ky,,detectives,3793,,
click,klik,,"n. 咔哒声, 啪嗒声； vi. 作咔哒声",,ky,,clicked|clicking|clicks,3794,,
exit,'eksit,,"n. 出口, 退场, 离去, 去世； vi. 退出, 脱离, 去世",,ky,,exited|exiting|exits,3798,,
altogether,.ɒ:ltә'geðә,,"adv. 完全地, 总而言之",,ky,,,3801,,
pickup,'pikʌp,,"n. 拾起, 加速, 刺激, 猎物的收集, 好转, 恢复健康, 搭车者, 兴奋剂, 电视摄像； [电] 拾音器",,ky,,pickups,3802,,
carve,kɑ:v,,"v. 雕刻, 切开",,ky,,carved|carves|carving,3803,,
needle,'ni:dl,,"n. 针, 尖； vt. 用针缝",,ky,,needled|needles|needling,3804,,
belly,'beli,,"n. 腹部, 食欲； vt. 使鼓起",,ky,,bellied|bellies|bellying,3805,,
scare,skєә,,"n. 惊吓, 恐慌； vt. 惊吓, 使恐慌",,ky,,scared|scares|scaring,3807,,
shuttle,'ʃʌtl,,"n. 穿梭, 梭子, 往返移动之物； v. (使)穿梭移动, 往返运送",,ky,,shuttled|shuttles|shuttling,3810,,
invisible,in'vizәbl,,"a. 看不见的, 无形的； [经] 无形的, 表面上看不见的, 未列在公开帐目的",,ky,,invisibles,3811,,
engagement,in'geidʒdmәnt,,"n. 诺言, 约会, 婚约, 交战； [医] 衔接",,ky,,engagements,3812,,
ankle,'æŋkl,,"n. 踝； [医] 踝, 踝关节",,ky,,ankles,3814,,
rescue,'reskju:,,"n. 援救, 解救, 营救； vt. 援救, 救出, 营救",,ky,,rescued|rescues|rescuing,3815,,
counterpart,'kauntәpɑ:t,,"n. 副本, 复本, 配对物, 相应物； [经] 副本, 正副二份中之一",,ky,,counterparts,3816,,
mild,maild,,"a. 温和的, 温柔的, 淡味的, 适度的, 轻微的, (肥皂等)软性的； [医] 轻的, 缓和的",,ky,,milder|mildest|milds,3819,,
doll,dɒl,,"n. 洋娃娃, 无头脑的美丽女人",,ky,,dolled|dolling|dolls,3823,,
amid,ә'mid,,"prep. 在其间, 在其中； [经] 在...中",,ky,,,3825,,
carbohydrate,.kɑ:bәu'haidreit,,"n. 碳水化合物, 糖类； [化] 糖类; 碳水化合物",,ky,,carbohydrates,3831,,
diagnose,'daiәgnәuz,,v. 诊断,,ky,,diagnosed|diagnoses|diagnosing,3832,,
crawl,krɒ:l,,"n. 爬行, 匍匐而行, 养鱼池； v. 爬行",,ky,,crawled|crawling|crawls,3836,,
handsome,'hænsәm,,"a. 英俊的, 大方的, 慷慨的, 相当可观的, 美观的, 灵敏的",,ky,,handsomer|handsomest,3838,,
oxygen,'ɒksәdʒәn,,n. 氧； [化] 氧O-2,,ky,,oxygens,3839,,
provided,prә'vaidid,,"conj. 倘若, 以...为条件",,ky,,dp|provide,3842,,
sum,sʌm,,"n. 总数, 总和, 金额, 概要, 顶点； vt. 总计, 概括",,ky,,summed|summing|sums,3843,,
promising,'prɒmisiŋ,,"a. 有希望的, 前途有望的； [经] 有希望的",,ky,,i|promise|promising,3844,,
